#NumCrystalWLS,NumPhantomWLS,PhantomLastHitPos_X,PhantomLastHitPos_Y,PhantomLastHitPos_Z,PhantomLastHitEnergy,PhantomWLSPos_X,PhantomWLSPos_Y,PhantomWLSPos_Z,PhantomProcessName,MomentumDirectionx,MomentumDirectiony,MomentumDirectionz
0,0,0,0,0,0,0,0,0,,0.1835058378,-0.9591538733,0.2152892351
0,0,0,0,0,0,0,0,0,,0.1835058378,-0.9591538733,0.2152892351
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,-0.600712675,0.3574575594,-0.7151002554
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,0.8758379928,-0.219101803,-0.4300025702
0,0,0,0,0,0,0,0,0,,-0.759277476,0.6432021186,-0.09893810749
0,0,0,0,0,0,0,0,0,,-0.759277476,0.6432021186,-0.09893810749
0,0,0,0,0,0,0,0,0,,0.07515448128,-0.6870440601,0.7227186614
0,0,0,0,0,0,0,0,0,,0.5224824704,-0.4653759729,-0.7144489288
0,0,0,0,0,0,0,0,0,,-0.6195563549,-0.7478889093,0.2383528948
0,0,0,0,0,0,0,0,0,,-0.6195563549,-0.7478889093,0.2383528948
0,0,0,0,0,0,0,0,0,,-0.6195563549,-0.7478889093,0.2383528948
0,0,0,0,0,0,0,0,0,,-0.6195563549,-0.7478889093,0.2383528948
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.3204804514,-0.9410267981,-0.1084474325
0,0,0,0,0,0,0,0,0,,0.1956268574,-0.9331426946,-0.3016203642
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,-0.6325178331,-0.7425974494,0.2201595306
0,0,0,0,0,0,0,0,0,,0.3547663956,-0.7334256413,0.5798513889
0,0,0,0,0,0,0,0,0,,0.3547663956,-0.7334256413,0.5798513889
0,0,0,0,0,0,0,0,0,,-0.3625424306,-0.9298989199,-0.06205630302
0,0,0,0,0,0,0,0,0,,-0.3625424306,-0.9298989199,-0.06205630302
0,0,0,0,0,0,0,0,0,,0.2901827508,-0.9566056188,-0.02645111084
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,0.1001424076,0.9415028095,-0.3217824697
0,0,0,0,0,0,0,0,0,,-0.5604645028,0.8157325503,0.1430382729
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4295755161,-0.8983075803,-0.09224081039
0,0,0,0,0,0,0,0,0,,-0.4492735899,-0.893165426,-0.02021789551
0,0,0,0,0,0,0,0,0,,-0.4492735899,-0.893165426,-0.02021789551
0,0,0,0,0,0,0,0,0,,-0.4492735899,-0.893165426,-0.02021789551
0,0,0,0,0,0,0,0,0,,0.137293113,-0.9612272359,0.2391501665
0,0,0,0,0,0,0,0,0,,0.137293113,-0.9612272359,0.2391501665
0,0,0,0,0,0,0,0,0,,0.137293113,-0.9612272359,0.2391501665
0,0,0,0,0,0,0,0,0,,0.137293113,-0.9612272359,0.2391501665
0,0,0,0,0,0,0,0,0,,0.8390426547,0.3920294708,0.3772536516
0,0,0,0,0,0,0,0,0,,0.7025317356,-0.6881658019,0.1813201299
0,0,0,0,0,0,0,0,0,,0.7025317356,-0.6881658019,0.1813201299
0,0,0,0,0,0,0,0,0,,0.7025317356,-0.6881658019,0.1813201299
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.43485193,0.5385576788,-0.7217059135
0,0,0,0,0,0,0,0,0,,0.8450101506,0.3060214096,-0.4385302067
0,0,0,0,0,0,0,0,0,,0.8450101506,0.3060214096,-0.4385302067
0,0,0,0,0,0,0,0,0,,0.8450101506,0.3060214096,-0.4385302067
0,0,0,0,0,0,0,0,0,,-0.2893327463,-0.4167412215,0.8617501472
0,0,0,0,0,0,0,0,0,,-0.2893327463,-0.4167412215,0.8617501472
0,0,0,0,0,0,0,0,0,,-0.2893327463,-0.4167412215,0.8617501472
0,0,0,0,0,0,0,0,0,,-0.3276890086,0.7937888218,-0.5123662949
0,0,0,0,0,0,0,0,0,,-0.3276890086,0.7937888218,-0.5123662949
0,0,0,0,0,0,0,0,0,,-0.3276890086,0.7937888218,-0.5123662949
0,0,0,0,0,0,0,0,0,,-0.3276890086,0.7937888218,-0.5123662949
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,0.8014969491,0.5300477843,-0.2768609524
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,-0.7044510724,0.6145988233,-0.3549886942
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,0.9012699098,-0.08016667201,0.4257767659
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.5832362344,0.576587381,0.5721734762
0,0,0,0,0,0,0,0,0,,-0.7160548803,-0.355154237,0.600941658
0,0,0,0,0,0,0,0,0,,-0.7160548803,-0.355154237,0.600941658
0,0,0,0,0,0,0,0,0,,-0.7160548803,-0.355154237,0.600941658
0,0,0,0,0,0,0,0,0,,0.6340485607,0.3453610833,0.6918873787
0,0,0,0,0,0,0,0,0,,0.6340485607,0.3453610833,0.6918873787
0,0,0,0,0,0,0,0,0,,0.6340485607,0.3453610833,0.6918873787
0,0,0,0,0,0,0,0,0,,0.6340485607,0.3453610833,0.6918873787
0,0,0,0,0,0,0,0,0,,0.6340485607,0.3453610833,0.6918873787
0,0,0,0,0,0,0,0,0,,0.7080708753,0.04338390846,0.7048074007
0,0,0,0,0,0,0,0,0,,0.7080708753,0.04338390846,0.7048074007
0,0,0,0,0,0,0,0,0,,0.7080708753,0.04338390846,0.7048074007
0,0,0,0,0,0,0,0,0,,0.7080708753,0.04338390846,0.7048074007
0,0,0,0,0,0,0,0,0,,0.7080708753,0.04338390846,0.7048074007
0,0,0,0,0,0,0,0,0,,0.6768321469,-0.155218131,-0.7195870876
0,0,0,0,0,0,0,0,0,,0.6768321469,-0.155218131,-0.7195870876
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.8090463543,-0.3701552498,-0.4565403461
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.5810042045,-0.4482729106,0.6793272495
0,0,0,0,0,0,0,0,0,,-0.8901246812,-0.1792091746,0.4190013409
0,0,0,0,0,0,0,0,0,,-0.8901246812,-0.1792091746,0.4190013409
0,0,0,0,0,0,0,0,0,,-0.8901246812,-0.1792091746,0.4190013409
0,0,0,0,0,0,0,0,0,,-0.3080263806,-0.7125742782,0.6303631072
0,0,0,0,0,0,0,0,0,,-0.7350119536,-0.3218459342,0.5968019962
0,0,0,0,0,0,0,0,0,,-0.7350119536,-0.3218459342,0.5968019962
0,0,0,0,0,0,0,0,0,,0.5437315932,-0.2522408126,-0.8004564491
0,0,0,0,0,0,0,0,0,,-0.596903711,0.3605953651,-0.716712594
0,0,0,0,0,0,0,0,0,,-0.6432524792,0.7650773617,-0.02971327305
0,0,0,0,0,0,0,0,0,,-0.6432524792,0.7650773617,-0.02971327305
0,0,0,0,0,0,0,0,0,,-0.6432524792,0.7650773617,-0.02971327305
0,0,0,0,0,0,0,0,0,,-0.6432524792,0.7650773617,-0.02971327305
0,0,0,0,0,0,0,0,0,,0.7737552716,-0.06680804943,-0.6299519539
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,0.4046086355,-0.4813694947,0.7775443792
0,0,0,0,0,0,0,0,0,,-0.7624003023,-0.006135477994,-0.6470766068
0,0,0,0,0,0,0,0,0,,0.1405948198,0.8066393498,0.5740784407
0,0,0,0,0,0,0,0,0,,0.1405948198,0.8066393498,0.5740784407
0,0,0,0,0,0,0,0,0,,0.1405948198,0.8066393498,0.5740784407
0,0,0,0,0,0,0,0,0,,0.1405948198,0.8066393498,0.5740784407
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,-0.6175611226,0.2521774735,-0.7449998534
0,0,0,0,0,0,0,0,0,,0.1364753543,-0.8969259652,-0.4205927849
0,0,0,0,0,0,0,0,0,,0.1364753543,-0.8969259652,-0.4205927849
0,0,0,0,0,0,0,0,0,,0.1364753543,-0.8969259652,-0.4205927849
0,0,0,0,0,0,0,0,0,,0.1364753543,-0.8969259652,-0.4205927849
0,0,0,0,0,0,0,0,0,,0.3974129839,-0.4596053039,0.7942454815
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.006971158049,-0.8034946844,0.5952711105
0,0,0,0,0,0,0,0,0,,0.8088092553,0.1420584702,0.5706548691
0,0,0,0,0,0,0,0,0,,0.8088092553,0.1420584702,0.5706548691
0,0,0,0,0,0,0,0,0,,0.8088092553,0.1420584702,0.5706548691
0,0,0,0,0,0,0,0,0,,0.8088092553,0.1420584702,0.5706548691
0,0,0,0,0,0,0,0,0,,0.8088092553,0.1420584702,0.5706548691
0,0,0,0,0,0,0,0,0,,-0.08112503017,-0.9846684208,0.1544241905
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.8695400147,0.1444999214,-0.4722498655
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.5753568184,-0.5468641445,-0.6081974506
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.543274581,-0.832036872,-0.1121042967
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,-0.1809406231,0.8209753781,0.5415347815
0,0,0,0,0,0,0,0,0,,0.5751435898,0.02025358704,-0.8178017139
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.7263375336,0.4584621233,-0.5120998621
0,0,0,0,0,0,0,0,0,,0.3246738675,-0.9202571192,0.2184346914
0,0,0,0,0,0,0,0,0,,0.3246738675,-0.9202571192,0.2184346914
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,0.04044575716,0.9765191002,0.2116000652
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,-0.8238655699,-0.1900493694,0.533972621
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.8548552415,-0.4395831395,-0.2756613493
0,0,0,0,0,0,0,0,0,,0.1820001155,0.7408838373,-0.6465037491
0,0,0,0,0,0,0,0,0,,0.1820001155,0.7408838373,-0.6465037491
0,0,0,0,0,0,0,0,0,,0.7834802008,-0.3629289079,0.5044218302
0,0,0,0,0,0,0,0,0,,0.7834802008,-0.3629289079,0.5044218302
0,0,0,0,0,0,0,0,0,,0.7834802008,-0.3629289079,0.5044218302
0,0,0,0,0,0,0,0,0,,-0.3719912368,-0.5377945143,0.7565709352
0,0,0,0,0,0,0,0,0,,-0.3719912368,-0.5377945143,0.7565709352
0,0,0,0,0,0,0,0,0,,-0.3719912368,-0.5377945143,0.7565709352
0,0,0,0,0,0,0,0,0,,-0.3719912368,-0.5377945143,0.7565709352
0,0,0,0,0,0,0,0,0,,-0.3719912368,-0.5377945143,0.7565709352
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,-0.939520308,0.02658319848,-0.3414599895
0,0,0,0,0,0,0,0,0,,0.619140334,-0.06875713906,-0.7822644711
0,0,0,0,0,0,0,0,0,,0.619140334,-0.06875713906,-0.7822644711
0,0,0,0,0,0,0,0,0,,0.1498263206,0.9885978575,-0.0150449276
0,0,0,0,0,0,0,0,0,,0.1498263206,0.9885978575,-0.0150449276
0,0,0,0,0,0,0,0,0,,0.1498263206,0.9885978575,-0.0150449276
0,0,0,0,0,0,0,0,0,,-0.1570493415,0.9595082555,0.2338362932
0,0,0,0,0,0,0,0,0,,-0.1570493415,0.9595082555,0.2338362932
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.8435378975,0.1593926745,0.5128720999
0,0,0,0,0,0,0,0,0,,-0.7691092815,-0.4960498669,0.4029955864
0,0,0,0,0,0,0,0,0,,-0.7691092815,-0.4960498669,0.4029955864
0,0,0,0,0,0,0,0,0,,-0.7691092815,-0.4960498669,0.4029955864
0,0,0,0,0,0,0,0,0,,0.4583094599,-0.7401284658,-0.4920998812
0,0,0,0,0,0,0,0,0,,0.4583094599,-0.7401284658,-0.4920998812
